,ID,Text,Logits,Predicted Labels,Gold Labels
657,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_59,"Pro trestný čin, který lze kvalifikovat jako zvlášť závažný úmyslný trestný čin ve smyslu § 41 odst. 1 tr. zák., byl obviněný odsouzen a potrestán v jednom předchozím případě; v nyní posuzovaném případě jde tedy o druhé odsouzení pro zvlášť závažný úmyslný trestný čin. Mezi spácháním předchozího provinění loupeže a nyní posuzovaným skutkem kvalifikovaným jako trestný čin loupeže uplynula doba jednoho roku a šesti měsíců, avšak jistě nelze nezaznamenat, jak ostatně učinily soudy obou stupňů, že obviněný se činu dopustil krátce poté, co byl podmíněně propuštěn z výkonu uloženého nepodmíněného trestního opatření, a to ve zkušební době podmíněného propuštění. V neprospěch obviněného jistě svědčí jak okolnost, že způsobem života v podstatě navázal na svoje postoje předcházející nástupu do výkonu trestního opatření, tak i rozsah a závažnost nyní posuzované trestné činnosti. To vše svědčí pro závěr, že výkon trestního opatření na něj neměl předpokládaný účinek a že obviněný nedostál ani očekáváním spojeným s jeho podmíněným propuštěním.","[ -3.5625  -10.5625  -14.5625   -9.125    -6.03125 -12.5625  -14.
  -0.28125]",00000000,00000000
658,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_60,"Na druhou stranu ale i podle názoru dovolacího soudu existují významné pochybnosti o tom, že právě obviněný je oním „nepoučitelným“ delikventem, dopouštějícím se opakovaně zvlášť závažných trestných činů, že je pachatelem, který opakuje zvlášť nebezpečné protispolečenské útoky, jejichž zavrženíhodnost mu musí být notoricky zjevná, neboť již v minulosti se mu dostalo trestem náležitého varování. Nelze totiž pominout, že provinění loupeže, pro něž byl mladistvý jedině relevantně potrestán, se dopustil ve věku 16 let a 10 měsíců, znaleckým posudkem z oboru zdravotnictví, odvětví psychiatrie, zpracovaným v trestní věci vedené u Okresního soudu v Českých Budějovicích pod sp. zn. 5 T 25/2005 u něj byla zjištěna smíšená porucha osobnosti emočně nestabilní, byl označen jako osoba dissociální a nevyzrálá, se sklonem k nezdrženlivosti. Nyní posuzovaného činu se obviněný dopustil krátce po dosažení 18 let a 4 měsíců, tedy ve věku blízkém věku mladistvých. Ačkoliv nelze jistě přehlédnout, že bylo shromážděno mnoho informací dokládajících, že jde o pachatele, který je i přes jeho relativně nízký věk narušený významnějším způsobem, nelze současně pominout, že jde přece jenom o jedince nevyzrálého, bez dostatku životních zkušeností a že předchozí nepodmíněné trestní opatření vykonával ve věznici pro mladistvé po nepříliš výrazné časové období. Aniž by dovolací soud jakkoliv zamýšlel bagatelizovat činy obviněného kvalifikované jako trestné činy loupeže (ať již spáchané v rámci předchozího odsouzení a potrestání či nyní posuzovaný skutek), stupeň jejich nebezpečnosti nevybočuje z předpokládané typové nebezpečnosti činů právně posuzovaných jako trestné činy loupeže podle § 234 odst. 1 tr. zák., a to ať již jde o způsob jejich provedení, tak následky.","[ -8.6875    -8.6875   -15.875     -9.25      -9.125    -13.875
 -19.25      -3.921875]",00000000,00000010
659,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_61,"Povaha, způsob provedení a následky předchozího provinění loupeže a nyní posuzovaného takto kvalifikovaného trestného činu, osoba a zvláště věk obviněného nevedou ke spolehlivému závěru o naplnění materiálních podmínek zvlášť nebezpečné recidivy podle § 41 odst. 1 tr. zák. Na tomto závěru nic nemění ani zřetelné tendence obviněného k páchání trestné činnosti převážně majetkové povahy.",[-12.875  -13.1875 -17.375  -14.5    -15.9375 -16.75   -27.375  -19.125 ],00000000,00000010
660,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_62,"Účelem institutu zvlášť nebezpečné recidivy je, aby byl prostředkem postihu pachatelů zvlášť závažných úmyslných trestných činů zásadně v případech, v nichž k adekvátnímu postihu nestačí trestní sazba uvedená v příslušném ustanovení trestního zákona. Uváží-li se posuzovaný případ z tohoto hlediska, nelze pochybovat o tom, že rozpětí trestní sazby v § 234 odst. 1 tr. zák., které činí dvě léta až deset let odnětí svobody, je dostatečné k tomu, aby obviněnému byl vzhledem ke konkrétní skutkové podobě posuzovaného trestného činu i osobě pachatele uložen přiměřený trest, což znamená trest, který odpovídá kritériím stanoveným v § 31 odst. 1 tr. zák. a je s to splnit účel trestu vymezený v § 23 odst. 1 tr. zák., aniž by bylo třeba sáhnout k mimořádnému zvýšení její horní hranice a ukládat trest v horní polovině zvýšené trestní sazby podle § 42 tr. zák. Odchýlení od obecné trestní sazby musí být podloženo zcela mimořádnými a náležitě zdůvodněnými okolnostmi; o ty se ale v konkrétním případě nejedná (k tomu též nález Ústavního soudu sp. zn. III. ÚS 701/01, usnesení Nejvyššího soudu sp. zn. 7 Tdo 768/2004, 8 Tdo 1293/2004 aj.).","[-15.5      -13.0625     8.875    -23.75     -15.4375    -2.515625
  15.3125   -15.375   ]",00100010,00100010
661,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_63,"Vycházeje z hledisek předznačených Ústavním soudem a sledovaných i v rozhodovací praxi Nejvyššího soudu, soudy obou stupňů pochybily, kvalifikovaly-li obviněného jako zvlášť nebezpečného recidivistu podle § 41 odst. 1 tr. zák. Opakované spáchání trestného činu v jeho případě nezvyšovalo podstatně stupeň nebezpečnosti nyní posuzovaného trestného činu loupeže podle § 234 odst. 1 tr. zák. do té míry, aby skutečně existoval racionální důvod, proč by opakované trestné jednání mělo být postihováno zvlášť zostřenou trestní sazbou. To ostatně dokládá i skutečnost, že obviněnému jako zvlášť nebezpečnému recidivistovi byl za trestný čin loupeže a další sbíhající se relativně závažnou trestnou činnost především majetkové povahy vyměřen souhrnný a společný trest odnětí svobody na sedm let a deset měsíců, tj. trest odnětí svobody téměř při dolní hranici zvýšené trestní sazby podle zásad uvedených v ustanovení § 42 odst. 1 tr. zák. (dolní hranice činí sedm let a osm měsíců), i rozhodnutí o způsobu výkonu takto uloženého trestu.",[-10.5625 -15.1875 -12.5    -20.625  -15.5625  25.75    -2.6875 -10.125 ],00000100,00100000
662,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_64,"Nad rámec řečeného nelze nechat bez povšimnutí ani nepřiměřenost trestní represe, k níž se soudy v případě obviněného uchýlily, aniž by všestranně zvážily její potřebnost. Obviněnému byly vedle sebe uloženy tresty odnětí svobody ve výměře 7 let a deseti měsíců, 30 měsíců a dále mu je nařízen zbytek trestního opatření odnětí svobody v délce 9 měsíců a 7 dnů, z jehož výkonu byl podmíněně propuštěn. Třebaže obviněnému byly do takto uložených společných trestů odnětí svobody započteny již dříve vykonané tresty v období od 21. 7. 2007 do 20. 5. 2008 (v návaznosti na trest odnětí svobody ve výměře 30 měsíců, který obviněný vykonává od 21. 5. 2008) a v období od 21. 11. 2006 do 21. 7. 2007 (ve spojitosti s trestem 7 let a 10 měsíců, jehož výkon dosud obviněný nenastoupil), je zjevné, že jde o trest, který svou celkovou výměrou přesahuje rozumnou hranici, od níž lze očekávat splnění účelu trestu, a to jak v kontextu věku, tak i povahy trestné činnosti obviněného, byť osoby jinak významněji narušené.","[-14.8125   -13.875     17.75     -19.75     -12.375    -19.125
  -1.109375  -8.4375  ]",00100000,00000011
663,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_65,"Výrok o vině obviněného trestným činem loupeže podle § 234 odst. 1 tr. zák. je proto vadný, pokud byl obviněný tímto trestným činem uznán vinným jako zvlášť nebezpečný recidivista podle § 41 odst. 1 tr. zák. V tomto ohledu spočívá jak napadený rozsudek odvolacího soudu, tak i předcházející rozsudek soudu prvního stupně na nesprávném právním posouzení skutku ve smyslu dovolacího důvodu podle § 265b odst. 1 písm. g) tr. ř.",[-11.3125 -13.25   -13.6875 -13.8125 -16.5    -15.25   -25.875  -18.375 ],00000000,00000000
664,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_66,"Proto Nejvyšší soud podle § 265k odst. 1, 2 tr. ř. ohledně obviněného D. Ch. zrušil rozsudek Krajského soudu v Českých Budějovicích ze dne 11. 4. 2008, sp. zn. 23 To 198/2008, v části, v níž byl ponechán nedotčeným výrok o vině trestným činem loupeže podle § 234 odst. 1 tr. zák. spáchaný zvlášť nebezpečným recidivistou podle § 41 odst. 1 tr. zák. pod bodem 44) rozsudku Okresního soudu v Českých Budějovicích ze dne 19. 11. 2007, sp. zn. 3 T 64/2007, a výrok o trestu pod bodem I. tohoto rozsudku za skutky pod body 1) – 31) a 44), a zrušil také rozsudek Okresního soudu v Českých Budějovicích ze dne 19. 11. 2007, sp. zn. 3 T 64/2007, ve výroku o vině trestným činem loupeže podle § 234 odst. 1 tr. zák. spáchaný zvlášť nebezpečným recidivistou podle § 41 odst. 1 tr. zák. pod bodem 44) a výrok o trestu pod bodem I. tohoto rozsudku za skutky pod body 1) – 31) a 44). Podle § 265k odst. 2 tr. ř. současně zrušil i všechna další rozhodnutí na zrušenou část tohoto rozsudku obsahově navazující, pokud vzhledem ke změně, k níž došlo zrušením, pozbyla podkladu.","[ -2.703125 -10.9375     2.546875 -10.1875   -14.       -15.
 -19.125    -15.625   ]",00100000,00000000
665,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_67,"Za splnění podmínek § 265m odst. 1 tr. ř. Nejvyšší soud sám hned rozhodl tak, že obviněného při nezměněných skutkových zjištěních, jak byla vyjádřena v rozsudku soudu prvního stupně a z nichž vycházel v napadeném rozsudku i odvolací soud, uznal obviněného vinným trestným činem loupeže podle § 234 odst. 1 tr. zák.",[-13.1875 -14.9375 -17.375  -14.     -16.125  -15.8125 -26.625  -19.375 ],00000000,00000000
666,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_68,"V důsledku částečného zrušení výroku o vině v rozsudku soudu prvního stupně bylo nutno zrušit celý výrok o trestu, další výroky, které měly ve zrušené části výroku o vině svůj podklad, učiněny nebyly (§ 265k odst. 2 věta první, část věty za středníkem). V tomto rozsahu bylo třeba též nově rozhodnout.",[-13.25   -14.875  -18.     -13.8125 -15.625  -16.125  -26.5    -19.    ],00000000,00000000
667,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_69,"Nejvyšší soud nově rozhodl o druhu a výměře trestu jak ve vztahu k trestnému činu loupeže podle § 234 odst. 1 tr. zák., jímž byl obviněný uznán vinným tímto rozsudkem, tak i ve vztahu ke sbíhajícím se trestným činům krádeže podle § 247 odst. 1 písm. b), e), odst. 2 tr. zák. dílem dokonaným, dílem ve stadiu pokusu podle § 8 odst. 1 tr. zák., poškozování cizí věci podle § 257 odst. 1 tr. zák., neoprávněného držení platební karty podle § 249b tr. zák., neoprávněného užívání cizí věci podle § 249 odst. 1 tr. zák. pod body 1) – 31) rozsudku soudu prvního stupně a trestnému činu řízení motorového vozidla bez řidičského oprávnění podle § 180d tr. zák., jímž byl uznán vinným trestním příkazem Okresního soudu v Českých Budějovicích ze dne 27. 7. 2006, č. j. 3 T 118/2006-16, který mu byl doručen dne 29. 9. 2006 a nabyl právní moci dne 10. 10. 2006. Ve vztahu k výroku o vině označeného pravomocného trestního příkazu Okresního soudu v Českých Budějovicích je zjevné, že nyní je třeba ukládat trest souhrnný v souladu se zásadami § 35 odst. 2 tr. zák. a ve vztahu k výroku o vině z rozsudku Okresního soudu v Českých Budějovicích ze dne 6. 11. 2006, č. j. 3 T 138/2006-108, jsou splněny předpoklady pro ukládání společného trestu ve smyslu § 37a tr. zák., jak soudy vyložily.",[-14.9375 -16.125  -15.75   -17.125  -18.625   -8.25   -24.125  -16.625 ],00000000,00000100
668,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_70,"Maje na zřeteli naplnění účelu trestu ve smyslu § 23 odst. 1 tr. zák., přihlédl Nejvyšší soud při stanovení druhu trestu a jeho výměry ke stupni nebezpečnosti trestných činů obviněného pro společnost, k možnosti nápravy a poměrům obviněného (§ 31 odst. 1 tr. zák.). Stupeň nebezpečnosti činů obviněného pro společnost je podle § 3 odst. 4 tr. zák. určován zejména významem chráněného zájmu, který byl činy dotčen, způsobem provedení činů a jejich následky, okolnostmi, za kterých byly činy spáchány, osobou pachatele, mírou jeho zavinění a jeho pohnutkou. Konkrétní stupeň nebezpečnosti činů obviněného pro společnost je, vycházeje z těchto kritérií, značný; obviněný významným způsobem porušil zájem společnosti na ochraně majetku a svobody rozhodování. Hodnocení nebezpečnosti činu kvalifikovaného jako trestný čin loupeže již byla věnována pozornost a nelze ji rozhodně jakkoliv bagatelizovat. Stejný závěr platí i ohledně dalších jeho činů majetkové povahy. Nelze nevidět, že obviněného od páchání tohoto druhu trestné činnosti neodradil ani předchozí výkon trestního opatření nepodmíněného odnětí svobody a trestnou činnost téže povahy opakuje. Obviněný se v úmyslu přímém podle § 4 písm. a) tr. zák. v reálném souběhu dopustil více trestných činů. Je bez vzdělání, bez kvalifikace, nezaměstnaný. V době činů nedosáhl ani věkové hranice 19 let, avšak předchozí odsouzení a potrestání, jež byla rekapitulována, svědčí o jeho zjevných sklonech k trestné činnosti, jeho neúctě ke společenských hodnotám chráněným trestním zákonem i o ztížených možnostech jeho nápravy. Ze zprávy V. P. dovolací soud zjistil, že k obviněnému nebylo v současné době negativních připomínek ani ve vazbě, ani ve výkonu trestu, byl jednou kázeňsky odměněn.",[-15.      -9.     -14.4375 -17.75   -15.6875 -12.9375  16.625  -14.9375],00000010,00000011
669,ECLI_CZ_NS_2009_8.TDO.1596.2008.1.xmi_71,"Nejvyšší soud ve shodě se soudem prvního stupně obviněnému ukládal trest souhrnný a společný a za trest přiměřený a k dosažení účelu trestu též potřebný shledal trest odnětí svobody vyměřený v polovině trestní sazby § 234 odst. 1 tr. zák. ve výměře šesti let. Pro výkon trestu odnětí svobody obviněného podle § 39a odst. 2 písm. c)tr. zák. zařadil do věznice s ostrahou. Je přesvědčen, že takto vyměřeným trestem je dostatečně reagováno nejen na ty okolnosti, které obviněnému přitěžují a jež byly opakovaně zmiňovány v rozhodnutích soudů obou stupňů, ale i na ty, které vyúsťovaly v závěr o příliš přísném celkovém potrestání obviněného se zřetelem k jeho věku i vyzrálosti. Dále byl ve shodě se soudem prvního stupně podle § 49 odst. 1 a § 50 odst. 1 tr. zák. znovu uložen i trest zákazu činnosti spočívající v zákazu řízení motorových vozidel všeho druhu na dvě léta. Současně byl zrušen výrok o trestu z trestního příkazu Okresního soudu v Českých Budějovicích ze dne 27. 7. 2006, č. j. 3 T 118/2006-16, který byl obviněnému doručen dne 29. 9. 2006 a nabyl právní moci dne 10. 10. 2006, jakož i všechna další rozhodnutí na tento výrok obsahově navazující, pokud vzhledem ke změně, k níž došlo zrušením, pozbyla podkladu, o jehož zrušení opomněl soud prvního stupně při ukládání souhrnného trestu (po zrušení původně uloženého souhrnného trestu rozsudkem Okresního soudu v Českých Budějovicích sp. zn. 3 T 138/2006 ve smyslu § 37a tr. zák.) nově rozhodnout. Jinak zůstaly rozsudky soudů obou stupňů ohledně obviněného D. Ch. beze změny.","[-16.875     -18.875      -6.15625   -17.875     -15.1875    -13.6875
  -1.4921875  -7.28125  ]",00000000,00000010
